Label,Sampling,Technique,Classifier,Test Split Size,Train Split Size,Iteration,Subsample,Precision,Recall,AUC,Accuracy
Testing,Undersampling,TomekLinks,XGBoost,0.33,0.67,11,55%,0.603478538,0.890720678,0.654103893,0.653547932
Testing,Undersampling,TomekLinks,Random Forest,0.33,0.67,11,55%,0.610832812,0.89208962,0.663287758,0.662713797
Testing,Undersampling,TomekLinks,Logistic Regression,0.5,0.5,11,55%,0.718418972,0.420429312,0.628208946,0.62869802
Testing,Undersampling,TomekLinks,Decision Tree,0.5,0.5,11,55%,0.76364015,0.425356687,0.647154732,0.647668094
Testing,Undersampling,TomekLinks,Naive Bayes,0.5,0.5,11,55%,0.779310345,0.439141924,0.657689774,0.658215089
Testing,Undersampling,TomekLinks,XGBoost,0.5,0.5,11,55%,0.791878173,0.440885539,0.662777509,0.663298872
Testing,Undersampling,TomekLinks,Random Forest,0.5,0.5,11,55%,0.803843074,0.45907636,0.673805696,0.674344356
Testing,Undersampling,TomekLinks,Logistic Regression,0.67,0.33,11,55%,0.926720947,0.561907433,0.6778824,0.603036876
Testing,Undersampling,TomekLinks,Decision Tree,0.67,0.33,11,55%,0.928314581,0.577959125,0.69902323,0.626084944
Testing,Undersampling,TomekLinks,Naive Bayes,0.67,0.33,11,55%,0.945282139,0.581579954,0.718688379,0.633480654
Testing,Undersampling,TomekLinks,XGBoost,0.67,0.33,11,55%,0.950306171,0.58469787,0.72686166,0.638510338
Testing,Undersampling,TomekLinks,Random Forest,0.67,0.33,11,55%,0.95473251,0.587341772,0.734032332,0.642873432
Testing,Undersampling,TomekLinks,Logistic Regression,0.83,0.17,11,55%,0.91173205,0.561907433,0.645017881,0.644390086
Testing,Undersampling,TomekLinks,Decision Tree,0.83,0.17,11,55%,0.904071453,0.577959125,0.665867848,0.665316514
Testing,Undersampling,TomekLinks,Naive Bayes,0.83,0.17,11,55%,0.90657547,0.581579954,0.677761745,0.677211755
Testing,Undersampling,TomekLinks,XGBoost,0.83,0.17,11,55%,0.900141309,0.58469787,0.677684344,0.677161654
Testing,Undersampling,TomekLinks,Random Forest,0.83,0.17,11,55%,0.910836763,0.587341772,0.691314651,0.690763968
Testing,Undersampling,TomekLinks,Logistic Regression,0.17,0.83,12,60%,0.598422963,0.894362018,0.648388167,0.647857536
Testing,Undersampling,TomekLinks,Decision Tree,0.17,0.83,12,60%,0.613526923,0.893813776,0.66658301,0.666100976
Testing,Undersampling,TomekLinks,Naive Bayes,0.17,0.83,12,60%,0.615706501,0.901153682,0.67054564,0.670054008
Testing,Undersampling,TomekLinks,XGBoost,0.17,0.83,12,60%,0.623902366,0.904618041,0.680822127,0.680340224
Testing,Undersampling,TomekLinks,Random Forest,0.17,0.83,12,60%,0.625934445,0.91202346,0.684744007,0.684221526
Testing,Undersampling,TomekLinks,Logistic Regression,0.33,0.67,12,60%,0.560901147,0.903433658,0.599614854,0.598959435
Testing,Undersampling,TomekLinks,Decision Tree,0.33,0.67,12,60%,0.579546243,0.887861395,0.623227903,0.622666525
Testing,Undersampling,TomekLinks,Naive Bayes,0.33,0.67,12,60%,0.589287404,0.886910696,0.635697583,0.635162024
Testing,Undersampling,TomekLinks,XGBoost,0.33,0.67,12,60%,0.59738393,0.896849374,0.647500751,0.646963824
Testing,Undersampling,TomekLinks,Random Forest,0.33,0.67,12,60%,0.60251046,0.90490155,0.655328173,0.654754441
Testing,Undersampling,TomekLinks,Logistic Regression,0.5,0.5,12,60%,0.698339232,0.434930055,0.623931345,0.624339072
Testing,Undersampling,TomekLinks,Decision Tree,0.5,0.5,12,60%,0.734361311,0.445471939,0.64250735,0.642925329
Testing,Undersampling,TomekLinks,Naive Bayes,0.5,0.5,12,60%,0.758471521,0.449508617,0.653487821,0.653922683
Testing,Undersampling,TomekLinks,XGBoost,0.5,0.5,12,60%,0.765659543,0.448424687,0.655884024,0.656330749
Testing,Undersampling,TomekLinks,Random Forest,0.5,0.5,12,60%,0.763779528,0.447004608,0.654694965,0.655172414
Testing,Undersampling,TomekLinks,Logistic Regression,0.67,0.33,12,60%,0.933531157,0.556701552,0.676848964,0.595956178
Testing,Undersampling,TomekLinks,Decision Tree,0.67,0.33,12,60%,0.93920068,0.567028172,0.696132479,0.611847688
Testing,Undersampling,TomekLinks,Naive Bayes,0.67,0.33,12,60%,0.943028059,0.567595371,0.700706701,0.613132462
Testing,Undersampling,TomekLinks,XGBoost,0.67,0.33,12,60%,0.95640915,0.577911071,0.726571348,0.629737295
Testing,Undersampling,TomekLinks,Random Forest,0.67,0.33,12,60%,0.957268538,0.574409251,0.724007599,0.624869383
Testing,Undersampling,TomekLinks,Logistic Regression,0.83,0.17,12,60%,0.910385757,0.556701552,0.640571909,0.639989848
Testing,Undersampling,TomekLinks,Decision Tree,0.83,0.17,12,60%,0.906781463,0.567028172,0.660101146,0.659577853
Testing,Undersampling,TomekLinks,Naive Bayes,0.83,0.17,12,60%,0.905426577,0.567595371,0.660556148,0.66003411
Testing,Undersampling,TomekLinks,XGBoost,0.83,0.17,12,60%,0.914113077,0.577911071,0.675470806,0.674956934
Testing,Undersampling,TomekLinks,Random Forest,0.83,0.17,12,60%,0.920402178,0.574409251,0.680384575,0.679832811
Testing,Undersampling,TomekLinks,Logistic Regression,0.17,0.83,13,65%,0.812523767,1,0.500675219,0.812571284
Testing,Undersampling,TomekLinks,Decision Tree,0.17,0.83,13,65%,0.815317112,0.999511002,0.509912082,0.81569749
Testing,Undersampling,TomekLinks,Naive Bayes,0.17,0.83,13,65%,0.820587286,0.999737911,0.526811667,0.822226953
Testing,Undersampling,TomekLinks,XGBoost,0.17,0.83,13,65%,0.82781893,0.998610008,0.549992289,0.83016129
Testing,Undersampling,TomekLinks,Random Forest,0.17,0.83,13,65%,0.832316094,0.998458574,0.563503077,0.835316218
Testing,Undersampling,TomekLinks,Logistic Regression,0.33,0.67,13,65%,0.846385131,0.966146646,0.603599994,0.830059562
Testing,Undersampling,TomekLinks,Decision Tree,0.33,0.67,13,65%,0.856614166,0.973398533,0.634181281,0.846043851
Testing,Undersampling,TomekLinks,Naive Bayes,0.33,0.67,13,65%,0.862646956,0.971170227,0.650928278,0.850968703
Testing,Undersampling,TomekLinks,XGBoost,0.33,0.67,13,65%,0.861627499,0.975575854,0.648870401,0.852903226
Testing,Undersampling,TomekLinks,Random Forest,0.33,0.67,13,65%,0.868195823,0.977263969,0.667263036,0.860989355
Testing,Undersampling,TomekLinks,Logistic Regression,0.5,0.5,13,65%,0.813039066,1,0.502363268,0.813204917
Testing,Undersampling,TomekLinks,Decision Tree,0.5,0.5,13,65%,0.815260724,1,0.50973339,0.815935812
Testing,Undersampling,TomekLinks,Naive Bayes,0.5,0.5,13,65%,0.821578551,0.999868956,0.529996871,0.823504364
Testing,Undersampling,TomekLinks,XGBoost,0.5,0.5,13,65%,0.82597999,1,0.544243986,0.828870968
Testing,Undersampling,TomekLinks,Random Forest,0.5,0.5,13,65%,0.831997435,1,0.562604341,0.835942392
Testing,Undersampling,TomekLinks,Logistic Regression,0.67,0.33,13,65%,0.985647426,0.834389857,0.772994302,0.829425928
Testing,Undersampling,TomekLinks,Decision Tree,0.67,0.33,13,65%,0.992371638,0.839705396,0.842471745,0.839926915
Testing,Undersampling,TomekLinks,Naive Bayes,0.67,0.33,13,65%,0.994758223,0.842976124,0.87007418,0.845220353
Testing,Undersampling,TomekLinks,XGBoost,0.67,0.33,13,65%,0.996425735,0.843786783,0.886320269,0.847258065
Testing,Undersampling,TomekLinks,Random Forest,0.67,0.33,13,65%,0.998073218,0.849180328,0.907229053,0.854414527
Testing,Undersampling,TomekLinks,Logistic Regression,0.83,0.17,13,65%,0.990093604,0.834389857,0.559192649,0.828348752
Testing,Undersampling,TomekLinks,Decision Tree,0.83,0.17,13,65%,0.990122249,0.839705396,0.594722572,0.841674611
Testing,Undersampling,TomekLinks,Naive Bayes,0.83,0.17,13,65%,0.987943913,0.842976124,0.624431401,0.851500958
Testing,Undersampling,TomekLinks,XGBoost,0.83,0.17,13,65%,0.989872915,0.843786783,0.631963949,0.855483871
Testing,Undersampling,TomekLinks,Random Forest,0.83,0.17,13,65%,0.992678227,0.849180328,0.654936776,0.865998748
Testing,Undersampling,TomekLinks,Logistic Regression,0.17,0.83,14,70%,0.763009309,0.363266492,0.625450625,0.625992387
Testing,Undersampling,TomekLinks,Decision Tree,0.17,0.83,14,70%,0.808117378,0.386282904,0.647468375,0.648002545
Testing,Undersampling,TomekLinks,Naive Bayes,0.17,0.83,14,70%,0.820673077,0.416697181,0.663010071,0.663520097
Testing,Undersampling,TomekLinks,XGBoost,0.17,0.83,14,70%,0.840304183,0.408729425,0.665690679,0.666236043
Testing,Undersampling,TomekLinks,Random Forest,0.17,0.83,14,70%,0.842379182,0.406676238,0.665440372,0.665950206
Testing,Undersampling,TomekLinks,Logistic Regression,0.33,0.67,14,70%,0.549968714,0.893998838,0.582734894,0.582091717
Testing,Undersampling,TomekLinks,Decision Tree,0.33,0.67,14,70%,0.568137085,0.893888332,0.608591481,0.608007999
Testing,Undersampling,TomekLinks,Naive Bayes,0.33,0.67,14,70%,0.571662253,0.895764677,0.61367789,0.613093788
Testing,Undersampling,TomekLinks,XGBoost,0.33,0.67,14,70%,0.585345446,0.905677825,0.633409815,0.632831965
Testing,Undersampling,TomekLinks,Random Forest,0.33,0.67,14,70%,0.590171644,0.900933238,0.638882779,0.63836647
Testing,Undersampling,TomekLinks,Logistic Regression,0.5,0.5,14,70%,0.721991145,0.390947399,0.620515303,0.620989668
Testing,Undersampling,TomekLinks,Decision Tree,0.5,0.5,14,70%,0.706829619,0.447763913,0.631401913,0.631777485
Testing,Undersampling,TomekLinks,Naive Bayes,0.5,0.5,14,70%,0.722180023,0.464176736,0.643173818,0.643544458
Testing,Undersampling,TomekLinks,XGBoost,0.5,0.5,14,70%,0.739222189,0.453486222,0.647093019,0.647503922
Testing,Undersampling,TomekLinks,Random Forest,0.5,0.5,14,70%,0.733955659,0.451543431,0.644255806,0.644635501
Testing,Undersampling,TomekLinks,Logistic Regression,0.67,0.33,14,70%,0.216870096,0.786354057,0.666622739,0.579844118
Testing,Undersampling,TomekLinks,Decision Tree,0.67,0.33,14,70%,0.233081337,0.850731383,0.703728419,0.596918602
Testing,Undersampling,TomekLinks,Naive Bayes,0.67,0.33,14,70%,0.242279995,0.87715422,0.719321618,0.60499391
Testing,Undersampling,TomekLinks,XGBoost,0.67,0.33,14,70%,0.251710745,0.904318937,0.7353785,0.613361631
Testing,Undersampling,TomekLinks,Random Forest,0.67,0.33,14,70%,0.240129218,0.877952756,0.719416121,0.604155472
Testing,Undersampling,TomekLinks,Logistic Regression,0.83,0.17,14,70%,0.900392328,0.786354057,0.617839605,0.617255755
Testing,Undersampling,TomekLinks,Decision Tree,0.83,0.17,14,70%,0.904909372,0.850731383,0.635691261,0.635140663
Testing,Undersampling,TomekLinks,Naive Bayes,0.83,0.17,14,70%,0.916758208,0.87715422,0.645689181,0.645127893
Testing,Undersampling,TomekLinks,XGBoost,0.83,0.17,14,70%,0.918254115,0.904318937,0.657469599,0.656916121
Testing,Undersampling,TomekLinks,Random Forest,0.83,0.17,14,70%,0.914213927,0.877952756,0.663935708,0.663442594
Testing,Undersampling,TomekLinks,Logistic Regression,0.17,0.83,15,75%,0.77191263,0.373788053,0.631889975,0.632405183
Testing,Undersampling,TomekLinks,Decision Tree,0.17,0.83,15,75%,0.807181081,0.397483849,0.651455497,0.651961824
Testing,Undersampling,TomekLinks,Naive Bayes,0.17,0.83,15,75%,0.82388336,0.405513156,0.659586621,0.660092082
Testing,Undersampling,TomekLinks,XGBoost,0.17,0.83,15,75%,0.84184572,0.412495685,0.667660699,0.668188081
Testing,Undersampling,TomekLinks,Random Forest,0.17,0.83,15,75%,0.817772054,0.425460637,0.665516438,0.665997994
Testing,Undersampling,TomekLinks,Logistic Regression,0.33,0.67,15,75%,0.550298063,0.901281443,0.583845746,0.583212099
Testing,Undersampling,TomekLinks,Decision Tree,0.33,0.67,15,75%,0.564409314,0.8983339,0.603895593,0.60330859
Testing,Undersampling,TomekLinks,Naive Bayes,0.33,0.67,15,75%,0.572191741,0.902836314,0.615248427,0.614676292
Testing,Undersampling,TomekLinks,XGBoost,0.33,0.67,15,75%,0.574781357,0.896099413,0.617953454,0.617378574
Testing,Undersampling,TomekLinks,Random Forest,0.33,0.67,15,75%,0.579455286,0.90519263,0.625435821,0.624874624
Testing,Undersampling,TomekLinks,Logistic Regression,0.5,0.5,15,75%,0.773373021,0.387551698,0.637218583,0.637716954
Testing,Undersampling,TomekLinks,Decision Tree,0.5,0.5,15,75%,0.764805676,0.421540292,0.646211684,0.646659597
Testing,Undersampling,TomekLinks,Naive Bayes,0.5,0.5,15,75%,0.711347394,0.464859323,0.638488205,0.638833627
Testing,Undersampling,TomekLinks,XGBoost,0.5,0.5,15,75%,0.729002446,0.462892648,0.645763959,0.646141922
Testing,Undersampling,TomekLinks,Random Forest,0.5,0.5,15,75%,0.717258883,0.473366834,0.643757157,0.644098964
Testing,Undersampling,TomekLinks,Logistic Regression,0.67,0.33,15,75%,0.207810699,0.812781756,0.679833831,0.58080996
Testing,Undersampling,TomekLinks,Decision Tree,0.67,0.33,15,75%,0.229768786,0.841531756,0.698279015,0.594061506
Testing,Undersampling,TomekLinks,Naive Bayes,0.67,0.33,15,75%,0.24228272,0.871364195,0.716173122,0.604047064
Testing,Undersampling,TomekLinks,XGBoost,0.67,0.33,15,75%,0.254746289,0.87804878,0.72162433,0.610489149
Testing,Undersampling,TomekLinks,Random Forest,0.67,0.33,15,75%,0.258961474,0.879408419,0.722968956,0.612504179
Testing,Undersampling,TomekLinks,Logistic Regression,0.83,0.17,15,75%,0.90053563,0.812781756,0.611025513,0.61044761
Testing,Undersampling,TomekLinks,Decision Tree,0.83,0.17,15,75%,0.907599456,0.841531756,0.632954753,0.632407211
Testing,Undersampling,TomekLinks,Naive Bayes,0.83,0.17,15,75%,0.911948969,0.871364195,0.640907546,0.640368328
Testing,Undersampling,TomekLinks,XGBoost,0.83,0.17,15,75%,0.911460131,0.87804878,0.644368773,0.643816741
Testing,Undersampling,TomekLinks,Random Forest,0.83,0.17,15,75%,0.926968174,0.879408419,0.651338608,0.65078569
Testing,Undersampling,TomekLinks,Logistic Regression,0.17,0.83,16,80%,0.778067545,0.379194204,0.635719293,0.636199296
Testing,Undersampling,TomekLinks,Decision Tree,0.17,0.83,16,80%,0.805734536,0.398502231,0.651386375,0.651848907
Testing,Undersampling,TomekLinks,Naive Bayes,0.17,0.83,16,80%,0.826068284,0.410740978,0.662294548,0.662777067
Testing,Undersampling,TomekLinks,XGBoost,0.17,0.83,16,80%,0.837134597,0.421546425,0.669919063,0.670380237
Testing,Undersampling,TomekLinks,Random Forest,0.17,0.83,16,80%,0.834862385,0.428571429,0.672058626,0.672516453
Testing,Undersampling,TomekLinks,Logistic Regression,0.33,0.67,16,80%,0.544592683,0.905312659,0.575543319,0.574926263
Testing,Undersampling,TomekLinks,Decision Tree,0.33,0.67,16,80%,0.558611139,0.899776928,0.59570526,0.595149105
Testing,Undersampling,TomekLinks,Naive Bayes,0.33,0.67,16,80%,0.564259976,0.90284006,0.604153491,0.603580563
Testing,Undersampling,TomekLinks,XGBoost,0.33,0.67,16,80%,0.56599939,0.901002912,0.606343519,0.605796399
Testing,Undersampling,TomekLinks,Random Forest,0.33,0.67,16,80%,0.56776699,0.918053375,0.610887807,0.610310248
Testing,Undersampling,TomekLinks,Logistic Regression,0.5,0.5,16,80%,0.769975787,0.404168785,0.641938777,0.642383686
Testing,Undersampling,TomekLinks,Decision Tree,0.5,0.5,16,80%,0.744724866,0.430210325,0.641641121,0.642027833
Testing,Undersampling,TomekLinks,Naive Bayes,0.5,0.5,16,80%,0.81509434,0.438180653,0.669579584,0.670023444
Testing,Undersampling,TomekLinks,XGBoost,0.5,0.5,16,80%,0.825302986,0.451633775,0.678194003,0.678614677
Testing,Undersampling,TomekLinks,Random Forest,0.5,0.5,16,80%,0.820819113,0.453061224,0.677265676,0.677687245
Testing,Undersampling,TomekLinks,Logistic Regression,0.67,0.33,16,80%,0.231888663,0.798118985,0.674885747,0.587390187
Testing,Undersampling,TomekLinks,Decision Tree,0.67,0.33,16,80%,0.251513703,0.855092091,0.708630024,0.605168986
Testing,Undersampling,TomekLinks,Naive Bayes,0.67,0.33,16,80%,0.252936152,0.863023679,0.713169457,0.607150469
Testing,Undersampling,TomekLinks,XGBoost,0.67,0.33,16,80%,0.255095438,0.881991051,0.72375805,0.611205296
Testing,Undersampling,TomekLinks,Random Forest,0.67,0.33,16,80%,0.267503925,0.885654886,0.727606041,0.617204638
Testing,Undersampling,TomekLinks,Logistic Regression,0.83,0.17,16,80%,0.895971022,0.798118985,0.606421725,0.605879928
Testing,Undersampling,TomekLinks,Decision Tree,0.83,0.17,16,80%,0.902644997,0.855092091,0.621825753,0.621312127
Testing,Undersampling,TomekLinks,Naive Bayes,0.83,0.17,16,80%,0.909032671,0.863023679,0.631446776,0.630914322
Testing,Undersampling,TomekLinks,XGBoost,0.83,0.17,16,80%,0.909899709,0.881991051,0.629083618,0.628562202
Testing,Undersampling,TomekLinks,Random Forest,0.83,0.17,16,80%,0.923076923,0.885654886,0.633105556,0.632560326
Testing,Undersampling,TomekLinks,Logistic Regression,0.17,0.83,17,85%,0.781522009,0.375919612,0.635612053,0.636100415
Testing,Undersampling,TomekLinks,Decision Tree,0.17,0.83,17,85%,0.804588968,0.397045591,0.650483946,0.650948692
Testing,Undersampling,TomekLinks,Naive Bayes,0.17,0.83,17,85%,0.82639308,0.41278135,0.663193158,0.66365779
Testing,Undersampling,TomekLinks,XGBoost,0.17,0.83,17,85%,0.81775837,0.427614553,0.666332682,0.666767968
Testing,Undersampling,TomekLinks,Random Forest,0.17,0.83,17,85%,0.829899941,0.416666667,0.665783274,0.666224189
Testing,Undersampling,TomekLinks,Logistic Regression,0.33,0.67,17,85%,0.771819468,0.293558227,0.603548271,0.60413122
Testing,Undersampling,TomekLinks,Decision Tree,0.33,0.67,17,85%,0.806021898,0.331208758,0.62589575,0.626436136
Testing,Undersampling,TomekLinks,Naive Bayes,0.33,0.67,17,85%,0.808683538,0.349979904,0.633744582,0.6342711
Testing,Undersampling,TomekLinks,XGBoost,0.33,0.67,17,85%,0.810420168,0.367026945,0.640740835,0.641239933
Testing,Undersampling,TomekLinks,Random Forest,0.33,0.67,17,85%,0.8239159,0.370567376,0.645825502,0.646312684
Testing,Undersampling,TomekLinks,Logistic Regression,0.5,0.5,17,85%,0.766829935,0.402655661,0.640339867,0.640786842
Testing,Undersampling,TomekLinks,Decision Tree,0.5,0.5,17,85%,0.79278535,0.431763647,0.659662175,0.660080087
Testing,Undersampling,TomekLinks,Naive Bayes,0.5,0.5,17,85%,0.809767697,0.444835209,0.670360342,0.670778797
Testing,Undersampling,TomekLinks,XGBoost,0.5,0.5,17,85%,0.811681223,0.452732532,0.674038039,0.674441574
Testing,Undersampling,TomekLinks,Random Forest,0.5,0.5,17,85%,0.823561346,0.448286052,0.676292614,0.676696165
Testing,Undersampling,TomekLinks,Logistic Regression,0.67,0.33,17,85%,0.233985286,0.80262618,0.677625662,0.588997343
Testing,Undersampling,TomekLinks,Decision Tree,0.67,0.33,17,85%,0.25644871,0.845697329,0.704213043,0.605553684
Testing,Undersampling,TomekLinks,Naive Bayes,0.67,0.33,17,85%,0.263062701,0.871214642,0.719086301,0.612807783
Testing,Undersampling,TomekLinks,XGBoost,0.67,0.33,17,85%,0.266859492,0.874750499,0.721565965,0.615028111
Testing,Undersampling,TomekLinks,Random Forest,0.67,0.33,17,85%,0.263593381,0.877089479,0.722337903,0.614011799
Testing,Undersampling,TomekLinks,Logistic Regression,0.83,0.17,17,85%,0.369938393,0.80262618,0.633783402,0.634279574
Testing,Undersampling,TomekLinks,Decision Tree,0.83,0.17,17,85%,0.393746251,0.845697329,0.65092617,0.651397777
Testing,Undersampling,TomekLinks,Naive Bayes,0.83,0.17,17,85%,0.413283762,0.871214642,0.664045024,0.664510305
Testing,Undersampling,TomekLinks,XGBoost,0.83,0.17,17,85%,0.426701172,0.874750499,0.667165238,0.667603708
Testing,Undersampling,TomekLinks,Random Forest,0.83,0.17,17,85%,0.427304965,0.877089479,0.672427512,0.672861357
Testing,Undersampling,TomekLinks,Logistic Regression,0.17,0.83,18,90%,0.789362699,0.380613455,0.639715844,0.640205227
Testing,Undersampling,TomekLinks,Decision Tree,0.17,0.83,18,90%,0.817857652,0.406061894,0.657980499,0.658443486
Testing,Undersampling,TomekLinks,Naive Bayes,0.17,0.83,18,90%,0.825973542,0.420668058,0.666181623,0.666635094
Testing,Undersampling,TomekLinks,XGBoost,0.17,0.83,18,90%,0.829261364,0.419698059,0.666803621,0.667264638
Testing,Undersampling,TomekLinks,Random Forest,0.17,0.83,18,90%,0.834838024,0.438738487,0.676126752,0.676556623
Testing,Undersampling,TomekLinks,Logistic Regression,0.33,0.67,18,90%,0.798950779,0.292492798,0.609583484,0.610182392
Testing,Undersampling,TomekLinks,Decision Tree,0.33,0.67,18,90%,0.80891174,0.334253948,0.627791618,0.628331095
Testing,Undersampling,TomekLinks,Naive Bayes,0.33,0.67,18,90%,0.809554276,0.360220156,0.637895839,0.638408714
Testing,Undersampling,TomekLinks,XGBoost,0.33,0.67,18,90%,0.812798472,0.367074047,0.641422713,0.641934558
Testing,Undersampling,TomekLinks,Random Forest,0.33,0.67,18,90%,0.825526932,0.393524979,0.655327562,0.655801644
Testing,Undersampling,TomekLinks,Logistic Regression,0.5,0.5,18,90%,0.773979806,0.415692256,0.647379048,0.647816649
Testing,Undersampling,TomekLinks,Decision Tree,0.5,0.5,18,90%,0.799509741,0.43884994,0.66460242,0.665017318
Testing,Undersampling,TomekLinks,Naive Bayes,0.5,0.5,18,90%,0.807263514,0.453501613,0.672813017,0.673218091
Testing,Undersampling,TomekLinks,XGBoost,0.5,0.5,18,90%,0.813563693,0.453630482,0.675031829,0.675444891
Testing,Undersampling,TomekLinks,Random Forest,0.5,0.5,18,90%,0.82056352,0.463298912,0.681176708,0.681571249
Testing,Undersampling,TomekLinks,Logistic Regression,0.67,0.33,18,90%,0.241202056,0.818791946,0.687421619,0.594677642
Testing,Undersampling,TomekLinks,Decision Tree,0.67,0.33,18,90%,0.260817223,0.83990878,0.701668389,0.606276949
Testing,Undersampling,TomekLinks,Naive Bayes,0.67,0.33,18,90%,0.268457013,0.863289594,0.715561155,0.613686952
Testing,Undersampling,TomekLinks,XGBoost,0.67,0.33,18,90%,0.261250899,0.86937799,0.717822542,0.611725029
Testing,Undersampling,TomekLinks,Random Forest,0.67,0.33,18,90%,0.269048284,0.895078923,0.732937692,0.619445605
Testing,Undersampling,TomekLinks,Logistic Regression,0.83,0.17,18,90%,0.374117381,0.818791946,0.639534774,0.640036084
Testing,Undersampling,TomekLinks,Decision Tree,0.83,0.17,18,90%,0.404574747,0.83990878,0.657236925,0.657701279
Testing,Undersampling,TomekLinks,Naive Bayes,0.83,0.17,18,90%,0.419054849,0.863289594,0.665516836,0.665972058
Testing,Undersampling,TomekLinks,XGBoost,0.83,0.17,18,90%,0.41984184,0.86937799,0.666230904,0.666690586
Testing,Undersampling,TomekLinks,Random Forest,0.83,0.17,18,90%,0.442087636,0.895078923,0.67752324,0.677949575
Testing,Undersampling,TomekLinks,Logistic Regression,0.17,0.83,19,95%,0.79525025,0.383434106,0.642535414,0.643005929
Testing,Undersampling,TomekLinks,Decision Tree,0.17,0.83,19,95%,0.823195458,0.408532904,0.660552796,0.661008437
Testing,Undersampling,TomekLinks,Naive Bayes,0.17,0.83,19,95%,0.828108301,0.417925207,0.665747198,0.66620306
Testing,Undersampling,TomekLinks,XGBoost,0.17,0.83,19,95%,0.834336561,0.434214111,0.674156859,0.67459724
Testing,Undersampling,TomekLinks,Random Forest,0.17,0.83,19,95%,0.841412013,0.422151731,0.671428869,0.671856445
Testing,Undersampling,TomekLinks,Logistic Regression,0.33,0.67,19,95%,0.793187698,0.2953074,0.609294687,0.609864872
Testing,Undersampling,TomekLinks,Decision Tree,0.33,0.67,19,95%,0.812651674,0.336955793,0.629777275,0.630306683
Testing,Undersampling,TomekLinks,Naive Bayes,0.33,0.67,19,95%,0.815667272,0.363178713,0.640702657,0.641213154
Testing,Undersampling,TomekLinks,XGBoost,0.33,0.67,19,95%,0.827286357,0.375783165,0.648808939,0.64931004
Testing,Undersampling,TomekLinks,Random Forest,0.33,0.67,19,95%,0.819270239,0.379857256,0.64817415,0.648634384
Testing,Undersampling,TomekLinks,Logistic Regression,0.5,0.5,19,95%,0.76669583,0.422012949,0.647030359,0.647438979
Testing,Undersampling,TomekLinks,Decision Tree,0.5,0.5,19,95%,0.805324866,0.442342524,0.667899422,0.668307218
Testing,Undersampling,TomekLinks,Naive Bayes,0.5,0.5,19,95%,0.809369952,0.450377562,0.672345073,0.672753376
Testing,Undersampling,TomekLinks,XGBoost,0.5,0.5,19,95%,0.81715792,0.464451103,0.680454619,0.680851064
Testing,Undersampling,TomekLinks,Random Forest,0.5,0.5,19,95%,0.820390662,0.45519429,0.677939611,0.678321678
Testing,Undersampling,TomekLinks,Logistic Regression,0.67,0.33,19,95%,0.254053186,0.810653918,0.684664703,0.598087913
Testing,Undersampling,TomekLinks,Decision Tree,0.67,0.33,19,95%,0.264171195,0.854044676,0.709874616,0.610218294
Testing,Undersampling,TomekLinks,Naive Bayes,0.67,0.33,19,95%,0.269237684,0.878556762,0.72399766,0.616716766
Testing,Undersampling,TomekLinks,XGBoost,0.67,0.33,19,95%,0.278534459,0.86984262,0.720641375,0.619128543
Testing,Undersampling,TomekLinks,Random Forest,0.67,0.33,19,95%,0.268834259,0.887434555,0.728732045,0.618023486
Testing,Undersampling,TomekLinks,Logistic Regression,0.83,0.17,19,95%,0.369575686,0.810653918,0.638698383,0.639187096
Testing,Undersampling,TomekLinks,Decision Tree,0.83,0.17,19,95%,0.403099215,0.854044676,0.661077714,0.661544127
Testing,Undersampling,TomekLinks,Naive Bayes,0.83,0.17,19,95%,0.415408127,0.878556762,0.664219961,0.664677644
Testing,Undersampling,TomekLinks,XGBoost,0.83,0.17,19,95%,0.435303732,0.86984262,0.674633817,0.675073075
Testing,Undersampling,TomekLinks,Random Forest,0.83,0.17,19,95%,0.426116838,0.887434555,0.668274436,0.668689801
Testing,Undersampling,TomekLinks,Logistic Regression,0.17,0.83,20,100%,0.79549758,0.384345616,0.642940169,0.64338627
Testing,Undersampling,TomekLinks,Decision Tree,0.17,0.83,20,100%,0.828520087,0.411329892,0.663246861,0.663687542
Testing,Undersampling,TomekLinks,Naive Bayes,0.17,0.83,20,100%,0.836983782,0.427461361,0.67224838,0.672676128
Testing,Undersampling,TomekLinks,XGBoost,0.17,0.83,20,100%,0.848039216,0.425281408,0.674674995,0.67512592
Testing,Undersampling,TomekLinks,Random Forest,0.17,0.83,20,100%,0.842489062,0.435208438,0.677063678,0.677488092
Testing,Undersampling,TomekLinks,Logistic Regression,0.33,0.67,20,100%,0.796674522,0.309275731,0.61530747,0.615835405
Testing,Undersampling,TomekLinks,Decision Tree,0.33,0.67,20,100%,0.81278742,0.349136558,0.634499699,0.634998887
Testing,Undersampling,TomekLinks,Naive Bayes,0.33,0.67,20,100%,0.814624881,0.366236871,0.641593589,0.642074756
Testing,Undersampling,TomekLinks,XGBoost,0.33,0.67,20,100%,0.838580424,0.379091732,0.653191606,0.653687201
Testing,Undersampling,TomekLinks,Random Forest,0.33,0.67,20,100%,0.822623473,0.389000502,0.652708459,0.653171221
Testing,Undersampling,TomekLinks,Logistic Regression,0.5,0.5,20,100%,0.772184457,0.427242694,0.650814276,0.651199959
